,Tweet,Sentiment
999,"2230. ""KemenkopUKM: Angin segar bagi seluruh UKM dan UMKM yang ingin melakukan perluasan pasar. Kerjasama E-Katalog Pengadaan Barang/Jasa Pemerintah akan terus dikejar realisasinya oleh #KemenKopUKM dan @LKPP_RI. #UMKMBangkit#KoperasiKeren#IndonesiaMaju … https://t.co/MUQ9N6R73x""",
1000,"2231. ""Angin segar bagi seluruh UKM dan UMKM yang ingin melakukan perluasan pasar. Kerjasama E-Katalog Pengadaan Barang/Jasa Pemerintah akan terus dikejar realisasinya oleh #KemenKopUKM dan @LKPP_RI. #UMKMBangkit#KoperasiKeren#IndonesiaMaju https://t.co/nuLjPPWuQG""",2231. Positive
1001,"2232. ""@_tda3 @ahnjlee28 @LKPP_RI @bhogleharsha""",2232. Neutral
1002,"2233. ""@LKPP_RI Dari dulu PNS seperti itu... yang lambat dan ngak ngeh Pimpinananya/Pemerintah nya... coba tanya rakyat kecil""",2233. Negative
1003,"2234. ""Menteri Suharso menegaskan amanat Presiden RI @jokowi agar pemerintah daerah meningkatkan belanja barang dan jasa untuk mendorong perekonomian lokal, khususnya melalui @lkpp_ri 📝#Bappenas #MembangunIndonesia #Rakorgub #KunjunganKerja2022 https://t.co/Ua8slRxsMC""",2234. Positive
1004,"2235. ""Informasi terkait dengan kegiatan – kegiatan yang diselenggarakan oleh Pusdiklat PBJ LKPP dapat dilihat melalui Portal PPSDM LKPP (https://t.co/6T6xZUKVFi) maupun Instagram Pusdiklat PBJ LKPP @PusdiklatPBJ_LKPP. https://t.co/2Y87xa9uR3""",2235. Neutral
1005,"2236. ""diantaranya Keputusan Deputi PPSDM LKPP Nomor 1 Tahun 2022 tentang Kurikulum Pelatihan PBJP Level-1 dan Keputusan Kepala Pusat Pendidikan dan Pelatihan PBJP Nomor 1 Tahun 2022 tentang Panduan Penyelenggaraan Pelatihan Kompetensi PBJP Level-1""",2236. Neutral
1006,"2237. ""Oleh karena itu, Sosialisasi Pelatihan dan Uji Kompetensi PBJP Level 1 diselenggarakan guna untuk menyelaraskan pemahaman dari stakeholder terkait dengan kebijakan - kebijakan yang baru,""",2237. Neutral
1007,"2238. ""Hal ini dipertegas dengan dikeluarkannya Peraturan LKPP Nomor 7 Tahun 2021 tentang Sumber Daya Manusia Pengadaan Barang/Jasa yang mengatur tentang Standar Kompetensi Level 1, 2, 3 dan 4; sampai kepada Standar Kompetensi PPK, Pokja dan Pejabat Pengadaan”.""",2238. Neutral
1008,"2239. ""Kepala Pusdiklat PBJ LKPP Hardi Afriansyah menyampaikan dalam sambutannya, bahwa dengan adanya revisi Perpres 16/2018 menjadi Perpres 12/2021, Pusdiklat PBJ LKPP mengubah skema PBJ Dasar menjadi skema PBJP Kompetensi Level-1. https://t.co/OtFmJoV1sL""",2239. Positive
1009,"2240. ""dihadiri oleh para Fasilitator PBJ, Kepala UKPBJ Kabupaten/Kota, Pimpinan Lembaga Pelatihan PBJ (LPPBJ), Unit Diklat Kementerian/Lembaga dan perwakilan dari BPSDM/BKPSDM/BKPP/BPD pada Jumat (18/3).""",2240. Neutral
1010,"2341. ""Melalui pertemuan rapat koordinasi integrasi LPSE di lingkungan Polri diharapkan dapat memperbaiki dan merapikan satu per satu simpul-simpul yang masih rumit yang timbul dalam pelaksanaannya. https://t.co/CPIXUudO2w""",2341. Netral
1011,"2342. ""Sejalan dengan itu, Direktur Pengembangan Profesi dan Kelembagaan LKPP G.A.A Diah Ambarawaty menyampaikan apresiasi LKPP kepada Polri yang telah sangat proaktif untuk berupaya melakukan perubahan atau reformasi khususnya terkait UKPBJ.""",2342. Positif
1012,"2343. ""“Visi kita saat ini mengintegrasikan LPSE menjadi terpusat terutama di lingkup Kementerian/Lembaga/Pemerintah Daerah. Karena semakin banyaknya sistem provider maka semakin banyak dan besar tanggung jawab kita di organisasi.” Kata Patria. https://t.co/KeXFXrsM8j""",2343. Netral
1013,"2344. ""Direktur Pengembangan Sistem Pengadaan Secara Elektronik LKPP Patria Susantosa mengatakan, dibutuhkan strategi yang tepat dalam hal pemusatan atau integrasi LPSE yang selama ini tersebar di lingkungan Polri (1 LPSE Mabes dan 31 LPSE Polda).""",2344. Netral
1014,"2345. ""Dalam peraturan tersebut dijelaskan unit yang mengelola fungsi pengadaan secara elektronik menjadi bagian dari UKPBJ. https://t.co/Lo2XzCumWU""",2345. Netral
1015,"2346. ""Hal ini sesuai mandat Peraturan Presiden No. 12/2021 tentang Perubahan Atas Peraturan Presiden No. 16/2018 Tentang Pengadaan Barang/Jasa Pemerintah dan Peraturan LKPP No. 10/2021 tentang Unit Kerja Pengadaan Barang/Jasa (UKPBJ).""",2346. Netral
1016,"2347. ""Jakarta - LKPP Bersama Kepolisian Negara Republik Indonesia (Polri) mengadakan rapat koordinasi terkait Kelembagaan dan Integrasi Layanan Pengadaan Secara Elektronik (LPSE) di Lingkungan Polri pada Rabu (9/3) di Kantor LKPP. https://t.co/yh6RhM4C3h""",2347. Netral
1017,"2348. ""Tolong kepada @LKPP_RI  benahi praktek2 kotor Pokja di Aceh https://t.co/3P2zLTIXd3""",2348. Negatif
1018,"2349. ""LKPP juga berharap kepada Kementerian Keuangan untuk mempersiapkan kodefikasi sesuai arahan Presiden untuk belanja APBN yang terintegrasi dengan kodefikasi sistem yang dikembangkan BPS. https://t.co/afh8dBeCRu""",2349. Netral
1019,"2350. ""Ia juga menambahkan guna mempercepat pembelian PDN oleh pemerintah, ada beberapa hal yang perlu dilakukan percepatan, seperti memperluas penggunaan Kartu Kredit Pemerintah dan Kartu Kredit Pemerintah daerah yang saat ini masih terhambat secara teknis.""",2350
1020,"2401. ""via @LKPP_RI""",2401. Netral
1021,"2402. ""@SkullsPrime Lfg @BeingSalmanKhan @Juan__DAO @j0hnwang @JoPeter_LOA @LKPP_RI""",2402. Netral
1022,"2403. ""Selamat Hari Raya Nyepi bagi Sobat Kredibel yang merayakan.. Semoga langkah kita semua selalu berada dalam lindungan Tuhan YME. Aamiin.. 😇🤲 #LKPP#HariRayaNyepi https://t.co/Qo42dcdifY""",2403. Positif
1023,"2404. ""Ini hasil hunting prosentase TKDN untuk Lampu PJU yang listing di @LKPP_RI  . Ini untuk Lampu PJU 120 watt. Jadi haruskah masih menggunakan TKDN rendah ? @BinaMargaDKI  @DKIJakarta   @ArizaPatria  @aniesbaswedan   @HariNugie   @jokowi @dprddkijakarta https://t.co/osYhVPAT9i""",2404. Netral
1024,"2405. ""Haloo Sobat Kredibel.. Mau tahu apa saja produk yang sedang dibuka di Katalog Elektronik LKPP? Yuk, cek pengumumannya melalui tautan berikut ini! https://t.co/iDMLCtjVpk #LKPP https://t.co/Gcra1Tsexs""",2405. Positif
1025,"2406. ""Mudah-mudahan kebijakan katalog elektronik ini bisa memberikan gambaran umum kepada teman-teman verifikator pada tahap mana mereka harus bekerja."" Kata hardi saat membuka acara COP seri I pada Rabu (2/3). https://t.co/24mtRHVtGS""",2406. Netral
1026,"2407. ""Hardi meminta verifikator dapat bekerja dengan baik dan sesuai aturan karena proses verifikasi membutuhkan konsentrasi yang tinggi. ""Atitudenya harus cermat, betul dan teliti. jangan setengah-setengah. untuk menambah keyakinan. catat hal-hal yang janggal.""",2407. Positif
1027,"2408. ""Dalam hal ini, maka tugas verifikator katalog elektronik menjadi krusial. Ia harus memverifikasi dokumen telahaan dari penyedia katalog elektronik. https://t.co/15bgsS8Fcq""",2408. Netral
1028,"2409. ""Diantaranya adalah dengan memangkas alur penayangan katalog elektronik dengan meniadakan proses negosiasi harga dalam proses pra katalog dan meniadakan sistem batch atau perpanjangan kontrak.""",2409. Netral
1029,"2410. ""Untuk mencapai target tersebut maka penyesuaian regulasi dilakukan agar proses penayangan menjadi lebih cepat namun tetap akuntabel.""",24
1030,"2421. ""Surat Edaran ini bertujuan untuk menjadi acuan bagi Kementerian/Lembaga/Pemerintah Daerah (K/L/PD) dalam pelaksanaan reformasi birokrasi khususnya pemenuhan indikator dalam Indeks Tata Kelola Pengadaan Minimal Baik.""",2421. Netral
1031,"2422. ""Guna menindaklanjuti peraturan tersebut, LKPP telah menerbitkan Surat Edaran Kepala LKPP No. 4 Tahun 2021 tentang Penjelasan Indeks Tata Kelola Pengadaan Minimal Baik sebagai Aspek Indikator ’Antara’ dalam Reformasi Birokrasi.""",2422. Netral
1032,"2423. ""Sebagaimana tertuang dalam Peraturan Menteri Pendayagunaan Aparatur Negara Reformasi Birokrasi (PermenPANRB) No. 25 Tahun 2020 tentang Road Map Reformasi Birokrasi 2020 – 2024 dimana indeks tata kelola pengadaan merupakan unsur yang diukur baik di level Meso dan level Mikro.""",2423. Netral
1033,"2424. ""Jakarta – Kualitas Tata Kelola Pengadaan Barang/Jasa merupakan salah satu indikator penilaian dalam mengukur kemajuan pelaksanaan reformasi birokrasi di lingkungan instansi pemerintah""",2424. Netral
1034,"2425. ""Dihadiri lebih dari 100 peserta dari seluruh Satker/satwil di Indonesia dengan menghadirkan Yulianto Prihhandoyo, S.T., M.T. (Direktur Pengembangan Sistem Katalog, LKPP RI) dan Harmada Sibuea, https://t.co/FYddGIUOGo. (Team Leader Program Organisasi Pengadaan Polri). (3)""",2425. Netral
1035,"2426. ""Grab Indonesia mempertemukan para pelaku UMKM Indonesia dan pihak swasta yang menyerap produk hasil UMKM tersebut.""",2426. Positif
1036,"2427. ""Senada dengan hal tersebut, Presiden Grab Indonesia menyampaikan bahwa Grab Indonesia telah mendukung upaya pemerintah dalam mendorong pemberdayaan UMKM melalui Grab for Business.""",2427. Positif
1037,"2428. ""Oleh karena itu Kepala LKPP menyampaikan bahwa LKPP membutuhkan “potret” yang lengkap, juga saran dan masukan yang cepat guna mempersiapkan IT Plan LKPP.""",2428. Netral
1038,"2429. ""Diskusi kali ini membahas terkait rencana kolaborasi antara LKPP dan juga Grab untuk mengembangkan sistem IT LKPP pada pengelolaan e-Procurement demi kemajuan Indonesia dalam rangka pemulihan ekonomi nasional serta peningkatan penggunaan produk dalam negeri melalui UMKM.""",2429. Positif
1039,"2430. ""Kepala LKPP, Abdullah Azwar Anas, beserta jajaran melakukan diskusi dengan Presiden Grab Indonesia, Ridzki Kramadibrata pada Selasa (01/03) di Kantor LKPP, Jakarta. https://t.co/SIh149Nmwj""",24
1040,"2431. ""Dalam kesempatan yang sama, Sekretaris Utama LKPP Robin Asad Suryo menyampaikan, seluruh CPNS LKPP selain mengikuti OLK juga akan mendapatkan pelatihan PBJ level pertama dan bimbingan teknis untuk menjadi verifikator katalog elektronik. https://t.co/VS5yR4ZxlT""",2431. Netral
1041,"2432. ""“Maka ketika kebijakan PBJP dapat dieksekusi dengan baik dan benar,  maka kedepan akan mendorong industri dalam negeri, membuka lapangan kerja dan dampaknya meningkatkan kesejahteraan masyarakat. “ ujar Anas. https://t.co/6SSU8Q98th""",2432. Positif
1042,"2433. ""Ada tiga arahan Presiden Joko Widodo yaitu peningkatan belanja anggaran untuk produk dalam negeri,  penggunaan 40% anggaran untuk belanja produk UMK dan ketiga adalah percepatan penyerapan APBN/APBN.""",2433. Netral
1043,"2434. ""Melalui arahannya, Anas menegaskan bahwa LKPP memiliki peran strategis membantu Presiden dalam hal pengelolaan anggaran negara melalui pembuatan kebijakan pengadaan barang/jasa pemerintah.""",2434. Positif
1044,"2435. ""Kegiatan ini sekaligus menandai dimulainya Orientasi Lingkungan Kerja (OLK) bagi CPNS LKPP yang akan berlangsung selama satu minggu dan dilakukan secara daring.""",2435. Netral
1045,"2436. ""Jakarta - Kepala LKPP Abdullah Azwar Anas menyambut baik kehadiran 63 CPNS LKPP Tahun Anggaran 2021 pada Selasa (01/03), di Ruang Roestam Syarief, Gedung LKPP di Jakarta. https://t.co/UVO2uRBmAJ""",2436. Positif
1046,"2437. ""@LKPP_RI Min, untuk Surat Edaran Bersama ini dapat diakses dimana ya? Ditunggu informasinya""",2437. Netral
1047,"2438. ""Selamat Memperingati Isra Mi’raj 1443 H..Semoga syafaat Rasulullah SAW selalu menyertai perjalanan hidup kita, Sobat Kredibel..Mari kita jadikan hari ini sebagai momentum dan pengingat bagi kita untuk terus bertaqwa kepada Allah SWT.Aamiin Ya Rabbal Alamiin 🤲🏻😇#LKPP https://t.co/V9MtLN2UOr""",2438. Positif
1048,"2439. ""Via @LKPP_RI""",2439. Netral
1049,"2440. ""Dalam hal ini peralatan elektronik perkantoran dan peralatan pendukungnya.""",
1050,"2441. ""Deputi Bidang Hukum Dan Penyelesaian Sanggah LKPP Setya Budi Arijanta menyampaikan bahwa, LKPP akan merespon secara cepat apabila terdapat permasalahan dalam proses verifikasi etalase, verifikasi penambahan produk etalase, dan approval peralatan elektronik. https://t.co/XCNeHch0mK""",2441. Netral
1051,"2442. ""Ditegaskan dalam Pasal 65 ayat 6 Perpres No. 12/2021 untuk memperluas peran serta usaha kecil dan koperasi dengan mencantumkan barang/jasa produksi usaha kecil dan koperasi dalam Katalog Elektronik.#LKPP""",2442. Positif
1052,"2443. ""Koordinasi dilakukan sejalan dengan amanat Peraturan Presiden Nomor 12 Tahun 2021 tentang Perubahan Atas Peraturan Presiden Nomor 16 Tahun 2018 tentang Pengadaan Barang/Jasa Pemerintah.""",2443. Netral
1053,"2444. ""Koordinasi tersebut dilakukan terkait mekanisme dan cara kerja verifikasi penyedia dalam Katalog Elektronik.""",2444. Netral
1054,"2445. ""LKPP melaksanakan kegiatan koordinasi dengan Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi Republik Indonesia dan calon penyedia peralatan elektronik perkantoran dan peralatan pendukungnya yang berlangsung selama tiga hari mulai Kamis hingga Sabtu (24-26/2) di Jakarta. https://t.co/10mrNzHza7""",2445. Positif
1055,"2446. ""Jakarta - Dukungan LKPP dalam memberikan kemudahan dan perluasan usaha kepada pelaku Usaha Mikro, Usaha Kecil, dan Koperasi (UMK-Koperasi) untuk terlibat dalam pasar pengadaan barang/jasa pemerintah melalui Katalog Elektronik dan Toko Daring terus dilakukan. https://t.co/ULAhWPwb7l""",2446. Positif
1056,"2447. ""Via @LKPP_RI""",2447. Netral
1057,"2448. ""Selanjutnya, Anas mendorong agar seluruh pemerintah daerah mempercepat pengisian Rencana Umum Pengadaan ke dalam SIRUP.""",2448. Netral
1058,"2449. ""Anas melanjutkan saat ini terdapat dua channel yang bisa dimanfaatkan UMK untuk masuk dalam pengadaan barang/jasa di K/L yakni melalui platform Katalog Elektronik dan Toko Daring. UMK dapat mendaftar dan memasarkan produknya melalui Toko Daring.""",2449. Positif
1059,"2450. ""Surat Keputusan ini memberikan persetujuan kepada seluruh Pemda untuk mengelola Katalog Elektronik Lokal.""",
1060,"2461. ""Yang menjadi catatan untuk proses verifikasi dengan regulasi terbaru saat ini adalah tidak adanya negosiasi harga antara verifikator dengan calon penyedia,""",2461. Netral
1061,"2462. ""Setelah dokumen tersebut telah terverifikasi maka hasilnya akan dilaporkan kepada Deputi yang telah didelegasikan oleh kepala LKPP untuk selanjutnya menetapkan hasil verifikasi.""",2462. Netral
1062,"2463. ""Apabila dalam proses verifikasi tersebut terdapat dokumen yang tidak sesuai maka petugas menginformasikan kepada penyedia untuk melakukan revisi sesuai dengan temuan verifikator.""",2463. Positif
1063,"2464. ""Petugas verifikasi diharuskan memastikan bahwa dokumen yang dimasukan penyedia sudah sesuai dengan jenis persyaratan dokumen yang telah diumumkan.""",2464. Netral
1064,"2465. ""Dalam Kesempatan tersebut dijelaskan bahwa, pelaksanaan verifikasi katalog elektronik dilakukan setelah penyedia memasukan penawaran produknya untuk tayang di katalog elektronik.""",2465. Netral
1065,"2466. ""Pusat Pendidikan dan Pelatihan Pengadaan Barang/Jasa LKPP melaksanakan Kegiatan Knowledge Sharing, User Guide Katalog Elektronik, Bela Pengadaan dan P3DN, Jumat (25/2). https://t.co/DfmGBpu2xU""",2466. Positif
1066,"2467. ""Jakarta - Guna meningkatkan kompetensi dan pengetahuan kepada verifikator katalog mengenai verifikasi produk pada aplikasi Katalog Elektronik,""",2467. Positif
1067,"2468. ""@SkullsPrime Lfg @j0hnwang @BeingSalmanKhan @LKPP_RI""",2468. Netral
1068,"2469. ""Hal tersebut sesuai dengan Komitmen LKPP bahwa Produk dalam negeri tumbuh, usaha mikro kecil tangguh, daerah sejahtera, Indonesia maju.""",2469. Positif
1069,"2470. ""“LKPP telah memangkas rantai panjang birokrasi untuk pengelolaan e-katalog Sektoral maupun lokal, dengan memudahkan persyaratan menjadi penyedia dan pemberlakukan kontrak seumur hidup, sehingga tidak perlu diperpanjang setiap dua tahun,” pungkas Anas.""",
1070,"2541. ""Via @LKPP_RI""",2541. Netral
1071,"2542. ""Via @LKPP_RI""",2542. Netral
1072,"2543. ""Via @LKPP_RI""",2543. Netral
1073,"2544. ""Ia menyarankan agar pabrikan obat berinvestasi di Indonesia dengan memperbesar porsi muatan lokal atau melakukan riset dan pengembangan di dalam negeri. Pada akhirnya nanti, produsen obat bisa mendapatkan preferensi TKDN dalam katalog elektronik.""",2544. Netral
1074,"2545. ""Deputi Bidang Monitoring Evaluasi dan Pengembangan Sistem Informasi LKPP Gatot Pambudhi Poetranto mengatakan bagi para principal obat-obatan harus dapat beradaptasi dengan kebijakan pemerintah yang saat ini sedang fokus membangun sektor PDN-UMK.""",2545. Positif
1075,"2546. ""Hal tersebut sesuai dengan Komitmen LKPP: Produk dalam negeri tumbuh, usaha mikro kecil tangguh, daerah sejahtera, Indonesia maju.""",2546. Positif
1076,"2547. ""Kewajiban LKPP adalah memberikan ruang dan akses bagi produk-produk PDN-UMK dapat dibeli oleh pemerintah dengan regulasi yang telah dipermudah. LKPP saat ini sedang melakukan langkah-langkah mempercepat penayangan produk dalam katalog elektronik.""",2547. Positif
1077,"2548. ""saat menerima audiensi International Pharmaceutical Manufacturers Group (IPMG), Jumat (18/02) secara daring.""",2548. Netral
1078,"2549. ""“Fokus kami adalah porsi anggaran nasional yang cukup besar kami dorong untuk dibelanjakan kepada PDN-UMK  melalui katalog elektronik. Sehingga target ke depan bahwa 40% anggaran pemerintah dibelanjakan untuk PDN-UMK dapat tercapai.“ kata Anas""",2549. Positif
1079,"2550. ""Kepala LKPP Abdullah Azwar Anas menyampaikan bahwa langkah tersebut merupakan upaya percepatan penayangan produk dalam negeri dan usaha mikro kecil (PDN-UMK) dalam katalog elektronik nasional, sektoral dan lokal.""",
1080,"2621. ""Hal tersebut sesuai dengan Komitmen LKPP: Produk dalam negeri tumbuh, usaha mikro kecil tangguh, daerah sejahtera, Indonesia maju""",2621. Positive
1081,"2622. ""Selaras dengan itu, Kepala LKPP menyampaikan saat ini LKPP berorientasi untuk memudahkan stakeholder dalam menjalankan atau mengakses belanja pemerintah, terutama untuk memprioritaskan produk dalam negeri dan UMKM-Koperasi melalui Katalog Elektronik dan Toko Daring. https://t.co/cMqHFQ05rM""",2622. Positive
1082,"2623. ""Menko Luhut B. Pandjaitan mengatakan 40% alokasi belanja pemerintah terhadap PDN merupakan bentuk nyata keberpihakan pemerintah dalam mendorong keterlibatan Usaha Mikro Kecil-Koperasi dalam PBJP. https://t.co/JIa1koQ7Bp""",2623. Positive
1083,"2624. ""Rapat dipimpin langsung oleh Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Binsar Pandjaitan pada Selasa (15/02). https://t.co/QXCMxb5osx""",2624. Neutral
1084,"2625. ""Kepala LKPP, Sekretaris Utama dan Deputi LKPP menghadiri Rapat Koordinasi Pembelian dan Pemanfaatan PDN dalam rangka Bangga Buatan Indonesia secara daring dari Kantor LKPP.""",2625. Positive
1085,"2626. ""Kepala LKPP Abdullah Azwar Anas didampingi oleh Sekretaris Utama LKPP Robin Asad Suryo, Deputi Bidang Monitoring-Evaluasi dan Pengembangan Sistem Informasi LKPP Gatot P. Poetranto, serta Deputi Bidang Pengembangan dan Pembinaan Sumber Daya Manusia LKPP Sutan Suangkupon Lubis.""",2626. Positive
1086,"2627. ""Jakarta - Guna mendorong percepatan dan keberpihakan penggunaan Produk Dalam Negeri (PDN) dalam belanja pemerintah melalui Katalog Elektronik dan Toko Daring.""",2627. Positive
1087,"2628. ""Kunjungan kali ini salah satunya membahas arahan Presiden RI terkait Peningkatan Penggunaan PDN, Peningkatan Porsi UMKM, dan Percepatan penyerapan APBN/APBD. https://t.co/3xIM4jmtKi""",2628. Positive
